"EventID";"eventRemarks";"date";"year";"locationID";"stateProvince";"municipality";"locality";"verbatimLocality";"sampleSizeValue";"sampleSizeUnit";"rodentOcc"
"AA89B7E0-61DC-4B2B-BD7E-E41B2D251BB8";"LineTransect";"2010-08-19";2010;"61092E7B-C107-4251-A9FD-1EEDE3B09542";"Nordland";"Grane";"Dunfjell";"Helgeland 1";4033;"metre";1
"23C2A83C-4D4D-4E4B-841F-1EB462E8F14C";"LineTransect";"2011-08-14";2011;"61092E7B-C107-4251-A9FD-1EEDE3B09542";"Nordland";"Grane";"Dunfjell";"Helgeland 1";4033;"metre";1
"631BB0E3-C6A7-4E27-A4C2-2E408D06AED5";"LineTransect";"2007-08-18";2007;"4AFBDADB-78FC-4F2D-9CB0-403017069979";"Nordland";"Grane";"Dunfjell";"Helgeland 1";4033;"metre";0
"370F74AF-90DE-4C6E-B1BD-1CAAF2F82226";"LineTransect";"2010-08-19";2010;"4AFBDADB-78FC-4F2D-9CB0-403017069979";"Nordland";"Grane";"Dunfjell";"Helgeland 1";4033;"metre";1
"5ABE61E0-2C7D-4B08-A68A-E859D4E3CD16";"LineTransect";"2011-08-14";2011;"4AFBDADB-78FC-4F2D-9CB0-403017069979";"Nordland";"Grane";"Dunfjell";"Helgeland 1";4033;"metre";1
"FFD73A2C-5822-4EE5-887A-117855861A9A";"LineTransect";"2007-08-16";2007;"97DA0254-8B0E-4CE9-8068-DC02A5A743DC";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";4011;"metre";0
"60BB21B9-A3C1-474B-9806-2429C71B0108";"LineTransect";"2008-08-18";2008;"97DA0254-8B0E-4CE9-8068-DC02A5A743DC";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";4011;"metre";0
"DA563BA9-6EF2-4423-A481-093D53BE5646";"LineTransect";"2009-08-19";2009;"97DA0254-8B0E-4CE9-8068-DC02A5A743DC";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";4011;"metre";0
"1020F94A-5A82-4F34-A3A0-F5964EA31DDC";"LineTransect";"2010-08-15";2010;"97DA0254-8B0E-4CE9-8068-DC02A5A743DC";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";4011;"metre";0
"7B724B5C-6B10-46A5-B032-10DF2D1E4AA7";"LineTransect";"2011-08-09";2011;"97DA0254-8B0E-4CE9-8068-DC02A5A743DC";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";4011;"metre";1
"F89A4FCE-B46F-49C8-AE04-8F15FFB28EB2";"LineTransect";"2012-08-09";2012;"97DA0254-8B0E-4CE9-8068-DC02A5A743DC";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";4008;"metre";0
"89FFA4EF-B0DC-420E-BDD3-17186C31E857";"LineTransect";"2007-08-05";2007;"A6FE4372-0388-43AE-99E0-5C4F4E7F2FA3";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";4163;"metre";0
"3D8A73EC-BF89-4A67-ADB9-89E22DEA0A0E";"LineTransect";"2008-08-17";2008;"A6FE4372-0388-43AE-99E0-5C4F4E7F2FA3";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";4163;"metre";0
"84747C01-6F46-416C-A596-46F239271FA2";"LineTransect";"2009-08-10";2009;"A6FE4372-0388-43AE-99E0-5C4F4E7F2FA3";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";4163;"metre";0
"235D688E-537A-4830-86A3-E39FBC026F9E";"LineTransect";"2010-08-15";2010;"A6FE4372-0388-43AE-99E0-5C4F4E7F2FA3";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";4163;"metre";1
"5F047F92-6677-4E23-B0C1-D525E7BE6F40";"LineTransect";"2011-08-07";2011;"A6FE4372-0388-43AE-99E0-5C4F4E7F2FA3";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";4163;"metre";1
"63F6B65E-D8FC-4F5E-8513-D500DFCB8FA2";"LineTransect";"2012-08-19";2012;"A6FE4372-0388-43AE-99E0-5C4F4E7F2FA3";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";4100;"metre";0
"AE3016AE-C01F-4A2C-A1E5-71BA31DD0FCE";"LineTransect";"2007-08-05";2007;"28AA5B56-CA3B-4F0F-8841-35CEDFBFB768";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";4002;"metre";0
"EDE0DA69-6F8E-44CE-8EE6-098ECC75F8B8";"LineTransect";"2008-08-17";2008;"28AA5B56-CA3B-4F0F-8841-35CEDFBFB768";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";4002;"metre";0
"CD3DBDCD-05D0-423B-9B0D-1E6FC1FF969A";"LineTransect";"2009-08-18";2009;"28AA5B56-CA3B-4F0F-8841-35CEDFBFB768";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";4002;"metre";0
"F03C319A-516B-47BF-97ED-6BA575EAA1EB";"LineTransect";"2010-08-18";2010;"28AA5B56-CA3B-4F0F-8841-35CEDFBFB768";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";4002;"metre";1
"FC37E866-8C93-4668-AAD3-DAD4DDAC034D";"LineTransect";"2011-08-06";2011;"28AA5B56-CA3B-4F0F-8841-35CEDFBFB768";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";4002;"metre";1
"C8638ED2-3D44-4695-83E6-D93B0DA43DFE";"LineTransect";"2007-08-19";2007;"427641C8-E8A2-4F8C-8913-947141C79435";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";3570;"metre";0
"0AE51090-2A75-47A9-8F65-791570E841F4";"LineTransect";"2008-08-10";2008;"427641C8-E8A2-4F8C-8913-947141C79435";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";3570;"metre";0
"BDA6DE20-60FC-4C97-AC35-6795010934A1";"LineTransect";"2009-08-18";2009;"427641C8-E8A2-4F8C-8913-947141C79435";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";3570;"metre";0
"0A1C03BF-04C9-47E4-9A14-C2A0391E6021";"LineTransect";"2010-08-15";2010;"427641C8-E8A2-4F8C-8913-947141C79435";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";3570;"metre";1
"3F0385A5-63A7-442E-9F7D-B3B86484661B";"LineTransect";"2011-08-07";2011;"427641C8-E8A2-4F8C-8913-947141C79435";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";3570;"metre";1
"14FF72A7-F531-43C4-AA51-473787B92E36";"LineTransect";"2012-08-19";2012;"427641C8-E8A2-4F8C-8913-947141C79435";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";3600;"metre";0
"FA9D9BFF-9645-4153-9EB8-34E42C9B4526";"LineTransect";"2007-08-19";2007;"5E37B866-2F6F-4222-8DB1-9A7B80721C47";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";4179;"metre";0
"D1F82949-3CA2-41ED-B785-331531B2662E";"LineTransect";"2008-08-10";2008;"5E37B866-2F6F-4222-8DB1-9A7B80721C47";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";4179;"metre";0
"02E57A86-34ED-4D6D-91EC-3B23812D6856";"LineTransect";"2009-08-17";2009;"5E37B866-2F6F-4222-8DB1-9A7B80721C47";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";4179;"metre";0
"EAD3E48F-89A5-4BA0-B5B9-45168F3AD9ED";"LineTransect";"2010-08-18";2010;"5E37B866-2F6F-4222-8DB1-9A7B80721C47";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";4179;"metre";0
"F7F8565F-B7B7-4388-B9C9-3B83F6536B0F";"LineTransect";"2011-08-16";2011;"5E37B866-2F6F-4222-8DB1-9A7B80721C47";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";4179;"metre";1
"96D2E40D-2A2A-4BE1-9FEB-C1FE8BCB6CCF";"LineTransect";"2007-08-19";2007;"EBB85F1A-F03D-4B16-9411-DED4A500E7AF";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";4218;"metre";0
"29165ABD-B5EC-4C5C-AF01-CCD308CC002E";"LineTransect";"2008-08-10";2008;"EBB85F1A-F03D-4B16-9411-DED4A500E7AF";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";4218;"metre";0
"26D4CFB9-B362-40D4-9D0B-3D6989E52D23";"LineTransect";"2009-08-17";2009;"EBB85F1A-F03D-4B16-9411-DED4A500E7AF";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";4218;"metre";0
"D976FE42-EC53-4044-8FF7-329E7CD586EB";"LineTransect";"2010-08-17";2010;"EBB85F1A-F03D-4B16-9411-DED4A500E7AF";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";4218;"metre";1
"D9453669-36FE-4A3B-BCF9-75AB2A1708A7";"LineTransect";"2011-08-18";2011;"EBB85F1A-F03D-4B16-9411-DED4A500E7AF";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";4218;"metre";1
"A2615749-8ECF-41E0-AC8B-39D04746372F";"LineTransect";"2012-08-15";2012;"EBB85F1A-F03D-4B16-9411-DED4A500E7AF";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";4215;"metre";0
"F88D0C3F-9C15-4E5B-A3BE-DF0AC0119188";"LineTransect";"2007-08-18";2007;"79E9ACBF-AF8D-4E73-8D85-B576C09769CB";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";4230;"metre";0
"54177D07-7875-4F77-91E2-49A8A96EB4AF";"LineTransect";"2008-08-17";2008;"79E9ACBF-AF8D-4E73-8D85-B576C09769CB";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";4230;"metre";0
"7E2EA78A-5C26-44F2-81DA-F0E759486ED5";"LineTransect";"2009-08-16";2009;"79E9ACBF-AF8D-4E73-8D85-B576C09769CB";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";4230;"metre";0
"33D262E3-4A8D-416A-A3B2-32D4E27E57D8";"LineTransect";"2010-08-17";2010;"79E9ACBF-AF8D-4E73-8D85-B576C09769CB";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";4230;"metre";1
"D319E8B6-10B7-4455-8ECC-D301BA306FBE";"LineTransect";"2011-08-16";2011;"79E9ACBF-AF8D-4E73-8D85-B576C09769CB";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";4230;"metre";1
"FA4B98BB-0538-4717-A610-1485A403C867";"LineTransect";"2012-08-15";2012;"79E9ACBF-AF8D-4E73-8D85-B576C09769CB";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";3568;"metre";0
"4BC372A5-F10D-4C39-909B-EA80DF824D28";"LineTransect";"2007-08-18";2007;"3F61E50B-D97F-4270-9C18-43D32ADA13B3";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";3054;"metre";0
"7665E812-13EA-4EC5-9ECD-D8D1642678A7";"LineTransect";"2008-08-17";2008;"3F61E50B-D97F-4270-9C18-43D32ADA13B3";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";3054;"metre";0
"1A391C6A-5A18-4B7D-B5C1-4B401337D394";"LineTransect";"2009-08-16";2009;"3F61E50B-D97F-4270-9C18-43D32ADA13B3";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";3054;"metre";0
"AE22F8EC-6378-4C61-8714-128BC0A717BE";"LineTransect";"2010-08-16";2010;"3F61E50B-D97F-4270-9C18-43D32ADA13B3";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";3054;"metre";0
"AD4FEA15-3712-462C-8A14-A1B830730A68";"LineTransect";"2007-08-16";2007;"D247B0D3-F914-4DAB-9C9A-F095CB60346E";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";2007;"metre";0
"1B3B80CD-AB59-4374-8695-CB80D36EB057";"LineTransect";"2008-08-09";2008;"D247B0D3-F914-4DAB-9C9A-F095CB60346E";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";2007;"metre";0
"69FCE2EE-3862-4F36-8218-CA05613CC865";"LineTransect";"2009-08-10";2009;"D247B0D3-F914-4DAB-9C9A-F095CB60346E";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";2007;"metre";0
"48AC18CF-835F-4ACD-837E-C31E1FD6EBD8";"LineTransect";"2010-08-08";2010;"D247B0D3-F914-4DAB-9C9A-F095CB60346E";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";2007;"metre";1
"A64BD27F-0677-4874-9E9B-ED7799CAC2A9";"LineTransect";"2011-08-03";2011;"D247B0D3-F914-4DAB-9C9A-F095CB60346E";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";2007;"metre";1
"176AD4FD-B2FA-41AD-918C-28579701D871";"LineTransect";"2012-08-18";2012;"D247B0D3-F914-4DAB-9C9A-F095CB60346E";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";2006;"metre";0
"773DACDF-03C2-46D3-92AE-9159CDFD42D5";"LineTransect";"2007-08-16";2007;"8F9AC2A1-11A5-4C8F-9A54-CA43FC079CB9";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";2003;"metre";0
"08F1685E-7B2D-48C5-8E9A-8CB883B0A0E3";"LineTransect";"2008-08-09";2008;"8F9AC2A1-11A5-4C8F-9A54-CA43FC079CB9";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";2003;"metre";0
"9E3ED8FA-7E03-4D61-8DD4-0D3558A9F520";"LineTransect";"2009-08-12";2009;"8F9AC2A1-11A5-4C8F-9A54-CA43FC079CB9";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";2003;"metre";0
"9BE9D708-2645-41F6-A4D0-211395FC33EF";"LineTransect";"2010-08-08";2010;"8F9AC2A1-11A5-4C8F-9A54-CA43FC079CB9";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";2003;"metre";0
"2F9C89E7-8CC9-4105-937E-4A52A3A553E2";"LineTransect";"2011-08-12";2011;"8F9AC2A1-11A5-4C8F-9A54-CA43FC079CB9";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";2003;"metre";1
"BEBC8BD5-150A-432E-9747-51B2645450C7";"LineTransect";"2007-08-14";2007;"8B73C75E-5B65-4465-8338-F4EDCADB8F12";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1298;"metre";0
"30C89A44-40FB-4641-9294-22ED374584C4";"LineTransect";"2008-08-09";2008;"8B73C75E-5B65-4465-8338-F4EDCADB8F12";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1298;"metre";0
"88868FDC-A11B-4A35-938F-279A18033DBE";"LineTransect";"2010-08-15";2010;"8B73C75E-5B65-4465-8338-F4EDCADB8F12";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1298;"metre";1
"E5CC375E-1308-4D89-91CF-1BD8F7C39EC0";"LineTransect";"2011-08-17";2011;"8B73C75E-5B65-4465-8338-F4EDCADB8F12";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1298;"metre";1
"5E040CCD-0FDE-4F55-A2E0-0A206449CE4D";"LineTransect";"2012-08-19";2012;"8B73C75E-5B65-4465-8338-F4EDCADB8F12";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1297;"metre";0
"E93E1D46-74FD-4752-9B3F-B36CD9EB9863";"LineTransect";"2007-08-14";2007;"3D5E065D-D321-4320-A860-642F641F152C";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1008;"metre";0
"2959D648-7274-4F6B-A76E-089003B15DC3";"LineTransect";"2008-08-10";2008;"3D5E065D-D321-4320-A860-642F641F152C";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1008;"metre";0
"238CE51E-0497-488D-B400-E9178D20C4E9";"LineTransect";"2010-08-15";2010;"3D5E065D-D321-4320-A860-642F641F152C";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1008;"metre";0
"601AD371-9858-4D98-AB00-C539B254A907";"LineTransect";"2011-08-17";2011;"3D5E065D-D321-4320-A860-642F641F152C";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1008;"metre";1
"3DE39BFE-CF00-42A2-A5C6-D2AE4BA3D827";"LineTransect";"2012-08-18";2012;"3D5E065D-D321-4320-A860-642F641F152C";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1008;"metre";0
"380C554E-EE65-4F3F-88F3-79937979D5B8";"LineTransect";"2007-08-05";2007;"48887FE1-9E7A-493F-9695-D4DCD9B5A1F5";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";981;"metre";0
"7AEF7A6E-4D6F-4EDE-9242-18BF494C2701";"LineTransect";"2008-08-09";2008;"48887FE1-9E7A-493F-9695-D4DCD9B5A1F5";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";981;"metre";0
"0545D406-422D-46D1-A48A-48DF469D3F20";"LineTransect";"2011-08-17";2011;"48887FE1-9E7A-493F-9695-D4DCD9B5A1F5";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";981;"metre";1
"BFB77D91-C87E-4A43-9AD3-D4B797BD1DA2";"LineTransect";"2012-08-18";2012;"48887FE1-9E7A-493F-9695-D4DCD9B5A1F5";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";981;"metre";0
"E49B56E3-E01B-4915-BAFD-D15C308572AF";"LineTransect";"2007-08-05";2007;"BE04CD6B-E11E-4960-8CE5-364F4889351D";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";2004;"metre";0
"0C18C044-C989-4366-9729-81A69CA20146";"LineTransect";"2008-08-09";2008;"BE04CD6B-E11E-4960-8CE5-364F4889351D";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";2004;"metre";0
"8AFAA5E8-ED73-4069-AEC8-098061C0E397";"LineTransect";"2009-08-13";2009;"BE04CD6B-E11E-4960-8CE5-364F4889351D";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";2004;"metre";0
"323D9975-3521-493F-8C85-C670DB463A8C";"LineTransect";"2010-08-19";2010;"BE04CD6B-E11E-4960-8CE5-364F4889351D";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";2004;"metre";1
"2A49B350-DA2F-4C80-A1DF-BF9EC24D3227";"LineTransect";"2011-08-20";2011;"BE04CD6B-E11E-4960-8CE5-364F4889351D";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";2004;"metre";1
"3A45CC27-4258-4DFB-B217-34C898015862";"LineTransect";"2012-08-12";2012;"BE04CD6B-E11E-4960-8CE5-364F4889351D";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1100;"metre";0
"DDC68FD0-AED9-471A-9255-FDA2802CDF14";"LineTransect";"2007-08-05";2007;"FF1D883F-ED95-42FD-A954-4394FC326482";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1916;"metre";0
"EBC897CA-F32F-4C46-94F9-5E50990957CF";"LineTransect";"2008-08-09";2008;"FF1D883F-ED95-42FD-A954-4394FC326482";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1916;"metre";0
"49787FE5-3FCA-42D8-A011-8F67894CEEBC";"LineTransect";"2009-08-13";2009;"FF1D883F-ED95-42FD-A954-4394FC326482";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1916;"metre";0
"19EDB4D7-086B-42C3-A869-8BB8A6D09808";"LineTransect";"2010-08-16";2010;"FF1D883F-ED95-42FD-A954-4394FC326482";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1916;"metre";1
"52A653E4-1FEC-4A1D-83FD-76CD025ADA1A";"LineTransect";"2011-08-20";2011;"FF1D883F-ED95-42FD-A954-4394FC326482";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1916;"metre";1
"3E52D56D-63D8-4BB4-9E4C-446873A6966E";"LineTransect";"2012-08-12";2012;"FF1D883F-ED95-42FD-A954-4394FC326482";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1920;"metre";0
"8FE020FE-47C5-4130-8B53-6AE453F35454";"LineTransect";"2007-08-05";2007;"4AFD9894-0196-4095-B643-5E019B38A8F5";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";2037;"metre";0
"7E638631-35C1-4200-9EB0-32A88152AAAB";"LineTransect";"2008-08-11";2008;"4AFD9894-0196-4095-B643-5E019B38A8F5";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";2037;"metre";0
"3922376D-A4EF-4830-B414-22441422D740";"LineTransect";"2010-08-11";2010;"4AFD9894-0196-4095-B643-5E019B38A8F5";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";2037;"metre";1
"38538E3A-4D65-4D7B-9916-3597B318F3CF";"LineTransect";"2011-08-11";2011;"4AFD9894-0196-4095-B643-5E019B38A8F5";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";2037;"metre";1
"9F299809-52AB-44C6-AAE2-75DFD5925E73";"LineTransect";"2012-08-08";2012;"4AFD9894-0196-4095-B643-5E019B38A8F5";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";2000;"metre";0
"77FDE109-558B-4710-883A-0D2AE35EEA7C";"LineTransect";"2007-08-11";2007;"9C591659-BE42-4F6C-9588-79F84E6555C7";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";2017;"metre";0
"D8B37EF1-A1A5-4458-A19F-4FBBA06D7421";"LineTransect";"2008-08-09";2008;"9C591659-BE42-4F6C-9588-79F84E6555C7";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";2017;"metre";0
"69FCFD66-ADAF-4AB4-A125-1A911D9E65B7";"LineTransect";"2009-08-14";2009;"9C591659-BE42-4F6C-9588-79F84E6555C7";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";2017;"metre";0
"0E364D95-479E-4985-9766-4FB43D855410";"LineTransect";"2010-08-11";2010;"9C591659-BE42-4F6C-9588-79F84E6555C7";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";2017;"metre";0
"E423F3E3-9242-41B7-9608-5491B5E64426";"LineTransect";"2011-08-11";2011;"9C591659-BE42-4F6C-9588-79F84E6555C7";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";2017;"metre";1
"4CCF9C72-377D-4C5E-B859-52F503452A97";"LineTransect";"2012-08-08";2012;"9C591659-BE42-4F6C-9588-79F84E6555C7";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";2000;"metre";0
"CFDF4F88-71DF-4005-95F7-D99A87D182D9";"LineTransect";"2007-08-11";2007;"0A6C7D71-CC28-4380-BE7B-558D9B9FB357";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1966;"metre";0
"B92ECCD9-D4F1-46E2-BE13-610493A3A373";"LineTransect";"2008-08-09";2008;"0A6C7D71-CC28-4380-BE7B-558D9B9FB357";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1966;"metre";0
"95D0D04F-1C00-4AB9-A1EA-B739F5073154";"LineTransect";"2009-08-13";2009;"0A6C7D71-CC28-4380-BE7B-558D9B9FB357";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1966;"metre";0
"2F8E11D9-56EC-418E-BDA1-FF699BA78F2E";"LineTransect";"2010-08-12";2010;"0A6C7D71-CC28-4380-BE7B-558D9B9FB357";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1966;"metre";1
"76873C01-96E9-46FA-B7FA-5948F0E97CAF";"LineTransect";"2011-08-12";2011;"0A6C7D71-CC28-4380-BE7B-558D9B9FB357";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1966;"metre";1
"BEBE9523-0651-45FE-B8C1-824CA2849E44";"LineTransect";"2012-08-09";2012;"0A6C7D71-CC28-4380-BE7B-558D9B9FB357";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";2000;"metre";0
"FB4CA027-6B2A-493C-BE31-0E137A615703";"LineTransect";"2007-08-11";2007;"41B796D6-08B3-4328-9D54-484405CE1550";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1674;"metre";0
"3079A505-4B37-4993-A75A-987F2563A650";"LineTransect";"2008-08-09";2008;"41B796D6-08B3-4328-9D54-484405CE1550";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1674;"metre";0
"516CCEA9-F920-4849-B62B-99FB639030FE";"LineTransect";"2009-08-14";2009;"41B796D6-08B3-4328-9D54-484405CE1550";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1674;"metre";0
"AA46AF93-CDE6-4D92-BD92-24F4F69A3697";"LineTransect";"2010-08-12";2010;"41B796D6-08B3-4328-9D54-484405CE1550";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1674;"metre";1
"CAEB7E65-BABB-44DD-A1BE-8672E9EE138A";"LineTransect";"2011-08-13";2011;"41B796D6-08B3-4328-9D54-484405CE1550";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1674;"metre";1
"593D088D-65C9-465B-AD25-1ABBFEED6FED";"LineTransect";"2012-08-09";2012;"41B796D6-08B3-4328-9D54-484405CE1550";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1700;"metre";0
"030CA964-F3CF-4AD7-9DBF-03BA95067DC4";"LineTransect";"2007-08-13";2007;"4D0D8612-8389-43A3-8BCA-E8C1FE908DA9";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1743;"metre";0
"9FCA636F-2513-4E34-9B28-750465273217";"LineTransect";"2008-08-09";2008;"4D0D8612-8389-43A3-8BCA-E8C1FE908DA9";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1743;"metre";0
"B76F5A69-C1E2-4FC3-AF7E-CDFFF015D0F3";"LineTransect";"2009-08-15";2009;"4D0D8612-8389-43A3-8BCA-E8C1FE908DA9";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1743;"metre";0
"CFAE863F-6F84-4D66-842E-E67CCD2303E0";"LineTransect";"2010-08-13";2010;"4D0D8612-8389-43A3-8BCA-E8C1FE908DA9";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1743;"metre";0
"393350C8-A3F1-414E-98FC-2F3E064838CB";"LineTransect";"2011-08-12";2011;"4D0D8612-8389-43A3-8BCA-E8C1FE908DA9";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1743;"metre";1
"C9EED684-0B30-4737-9527-E7CBBD1DA572";"LineTransect";"2012-08-08";2012;"4D0D8612-8389-43A3-8BCA-E8C1FE908DA9";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1800;"metre";0
"A3B82BAB-E79D-48DE-B4DD-077F0F1E0490";"LineTransect";"2007-08-13";2007;"C2E011F1-1CA8-42F8-A210-2139987FB685";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1742;"metre";0
"1EA86EF5-1EF8-46AA-8539-1943D6ED7AA1";"LineTransect";"2008-08-10";2008;"C2E011F1-1CA8-42F8-A210-2139987FB685";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1742;"metre";0
"865FFB5B-E27A-40CF-878A-F4E11787B26F";"LineTransect";"2009-08-15";2009;"C2E011F1-1CA8-42F8-A210-2139987FB685";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1742;"metre";0
"D216A504-6ED7-42EA-B008-4046A3049A05";"LineTransect";"2010-08-13";2010;"C2E011F1-1CA8-42F8-A210-2139987FB685";"Nordland";"Hattfjelldal";"Arefjell";"Helgeland 2";1742;"metre";0
